# time lat lon alt
1304.000 56.056401471 92.816685032 20000.000
1305.000 56.056350441 92.816552563 20000.000
1306.000 56.056299289 92.816420247 20000.000
1307.000 56.056248013 92.816288084 20000.000
1308.000 56.056196614 92.816156073 20000.000
1309.000 56.056145092 92.816024216 20000.000
1310.000 56.056093447 92.815892513 20000.000
1311.000 56.056041680 92.815760964 20000.000
1312.000 56.055989790 92.815629570 20000.000
1313.000 56.055937778 92.815498330 20000.000
1314.000 56.055885644 92.815367246 20000.000
1315.000 56.055833387 92.815236317 20000.000
1316.000 56.055781009 92.815105544 20000.000
1317.000 56.055728509 92.814974928 20000.000
1318.000 56.055675887 92.814844468 20000.000
1319.000 56.055623144 92.814714165 20000.000
1320.000 56.055570280 92.814584020 20000.000
1321.000 56.055517294 92.814454033 20000.000
1322.000 56.055464187 92.814324203 20000.000
1323.000 56.055410960 92.814194532 20000.000
1324.000 56.055357612 92.814065021 20000.000
1325.000 56.055304143 92.813935668 20000.000
1326.000 56.055250553 92.813806475 20000.000
1327.000 56.055196844 92.813677442 20000.000
1328.000 56.055143014 92.813548569 20000.000
1329.000 56.055089064 92.813419857 20000.000
1330.000 56.055034994 92.813291306 20000.000
1331.000 56.054980805 92.813162916 20000.000
1332.000 56.054926496 92.813034688 20000.000
1333.000 56.054872068 92.812906622 20000.000
1334.000 56.054817520 92.812778719 20000.000
1335.000 56.054762854 92.812650978 20000.000
1336.000 56.054708068 92.812523400 20000.000
1337.000 56.054653164 92.812395986 20000.000
1338.000 56.054598141 92.812268736 20000.000
1339.000 56.054542999 92.812141650 20000.000
1340.000 56.054487739 92.812014729 20000.000
1341.000 56.054432361 92.811887973 20000.000
1342.000 56.054376865 92.811761382 20000.000
1343.000 56.054321252 92.811634956 20000.000
1344.000 56.054265520 92.811508697 20000.000
1345.000 56.054209671 92.811382603 20000.000
1346.000 56.054153704 92.811256677 20000.000
1347.000 56.054097621 92.811130918 20000.000
1348.000 56.054041420 92.811005326 20000.000
1349.000 56.053985102 92.810879901 20000.000
1350.000 56.053928667 92.810754645 20000.000
1351.000 56.053872116 92.810629557 20000.000
1352.000 56.053815448 92.810504638 20000.000
1353.000 56.053758664 92.810379888 20000.000
1354.000 56.053701764 92.810255308 20000.000
1355.000 56.053644748 92.810130897 20000.000
1356.000 56.053587616 92.810006657 20000.000
1357.000 56.053530369 92.809882587 20000.000
1358.000 56.053473005 92.809758688 20000.000
1359.000 56.053415527 92.809634960 20000.000
1360.000 56.053357933 92.809511403 20000.000
1361.000 56.053300224 92.809388019 20000.000
1362.000 56.053242401 92.809264807 20000.000
1363.000 56.053184462 92.809141767 20000.000
1364.000 56.053126410 92.809018900 20000.000
1365.000 56.053068242 92.808896207 20000.000
1366.000 56.053009961 92.808773687 20000.000
1367.000 56.052951565 92.808651341 20000.000
1368.000 56.052893056 92.808529169 20000.000
1369.000 56.052834432 92.808407172 20000.000
1370.000 56.052775695 92.808285350 20000.000
1371.000 56.052716845 92.808163703 20000.000
1372.000 56.052657882 92.808042231 20000.000
1373.000 56.052598805 92.807920936 20000.000
1374.000 56.052539616 92.807799817 20000.000
1375.000 56.052480313 92.807678875 20000.000
1376.000 56.052420898 92.807558109 20000.000
1377.000 56.052361371 92.807437521 20000.000
1378.000 56.052301731 92.807317111 20000.000
1379.000 56.052241980 92.807196878 20000.000
1380.000 56.052182116 92.807076824 20000.000
1381.000 56.052122141 92.806956948 20000.000
1382.000 56.052062054 92.806837252 20000.000
1383.000 56.052001855 92.806717735 20000.000
1384.000 56.051941545 92.806598397 20000.000
1385.000 56.051881125 92.806479239 20000.000
1386.000 56.051820593 92.806360262 20000.000
1387.000 56.051759950 92.806241465 20000.000
1388.000 56.051699197 92.806122850 20000.000
1389.000 56.051638334 92.806004415 20000.000
1390.000 56.051577360 92.805886163 20000.000
1391.000 56.051516276 92.805768092 20000.000
1392.000 56.051455082 92.805650203 20000.000
1393.000 56.051393778 92.805532497 20000.000
1394.000 56.051332365 92.805414974 20000.000
1395.000 56.051270843 92.805297634 20000.000
1396.000 56.051209211 92.805180478 20000.000
1397.000 56.051147470 92.805063506 20000.000
1398.000 56.051085620 92.804946718 20000.000
1399.000 56.051023662 92.804830114 20000.000
1400.000 56.050961595 92.804713696 20000.000
1401.000 56.050899419 92.804597463 20000.000
1402.000 56.050837136 92.804481415 20000.000
1403.000 56.050774744 92.804365553 20000.000
1404.000 56.050712244 92.804249877 20000.000
1405.000 56.050649637 92.804134388 20000.000
1406.000 56.050586922 92.804019085 20000.000
1407.000 56.050524100 92.803903970 20000.000
1408.000 56.050461171 92.803789042 20000.000
1409.000 56.050398135 92.803674302 20000.000
1410.000 56.050334992 92.803559750 20000.000
1411.000 56.050271742 92.803445386 20000.000
1412.000 56.050208386 92.803331211 20000.000
1413.000 56.050144923 92.803217225 20000.000
1414.000 56.050081355 92.803103429 20000.000
1415.000 56.050017680 92.802989822 20000.000
1416.000 56.049953900 92.802876405 20000.000
1417.000 56.049890014 92.802763179 20000.000
1418.000 56.049826023 92.802650143 20000.000
1419.000 56.049761926 92.802537298 20000.000
1420.000 56.049697725 92.802424644 20000.000
1421.000 56.049633418 92.802312182 20000.000
1422.000 56.049569007 92.802199912 20000.000
1423.000 56.049504492 92.802087834 20000.000
1424.000 56.049439872 92.801975949 20000.000
1425.000 56.049375148 92.801864256 20000.000
1426.000 56.049310320 92.801752756 20000.000
1427.000 56.049245388 92.801641450 20000.000
1428.000 56.049180352 92.801530338 20000.000
1429.000 56.049115213 92.801419420 20000.000
1430.000 56.049049971 92.801308696 20000.000
1431.000 56.048984626 92.801198166 20000.000
1432.000 56.048919178 92.801087832 20000.000
1433.000 56.048853627 92.800977693 20000.000
1434.000 56.048787974 92.800867749 20000.000
1435.000 56.048722218 92.800758002 20000.000
1436.000 56.048656360 92.800648450 20000.000
1437.000 56.048590400 92.800539096 20000.000
1438.000 56.048524339 92.800429937 20000.000
1439.000 56.048458176 92.800320976 20000.000
1440.000 56.048391911 92.800212213 20000.000
1441.000 56.048325545 92.800103647 20000.000
1442.000 56.048259078 92.799995279 20000.000
1443.000 56.048192510 92.799887110 20000.000
1444.000 56.048125842 92.799779139 20000.000
1445.000 56.048059073 92.799671367 20000.000
1446.000 56.047992203 92.799563794 20000.000
1447.000 56.047925234 92.799456421 20000.000
1448.000 56.047858164 92.799349247 20000.000
1449.000 56.047790995 92.799242274 20000.000
1450.000 56.047723726 92.799135501 20000.000
1451.000 56.047656358 92.799028929 20000.000
1452.000 56.047588891 92.798922558 20000.000
1453.000 56.047521324 92.798816388 20000.000
1454.000 56.047453659 92.798710419 20000.000
1455.000 56.047385895 92.798604653 20000.000
1456.000 56.047318033 92.798499089 20000.000
1457.000 56.047250073 92.798393727 20000.000
1458.000 56.047182014 92.798288568 20000.000
1459.000 56.047113858 92.798183612 20000.000
1460.000 56.047045603 92.798078859 20000.000
1461.000 56.046977252 92.797974310 20000.000
1462.000 56.046908803 92.797869965 20000.000
1463.000 56.046840257 92.797765824 20000.000
1464.000 56.046771614 92.797661888 20000.000
1465.000 56.046702874 92.797558156 20000.000
1466.000 56.046634037 92.797454630 20000.000
1467.000 56.046565105 92.797351309 20000.000
1468.000 56.046496076 92.797248193 20000.000
1469.000 56.046426951 92.797145284 20000.000
1470.000 56.046357730 92.797042581 20000.000
1471.000 56.046288414 92.796940084 20000.000
1472.000 56.046219002 92.796837794 20000.000
1473.000 56.046149496 92.796735711 20000.000
1474.000 56.046079894 92.796633836 20000.000
1475.000 56.046010197 92.796532168 20000.000
1476.000 56.045940406 92.796430708 20000.000
1477.000 56.045870520 92.796329456 20000.000
1478.000 56.045800540 92.796228413 20000.000
1479.000 56.045730466 92.796127579 20000.000
1480.000 56.045660298 92.796026954 20000.000
1481.000 56.045590037 92.795926538 20000.000
1482.000 56.045519682 92.795826331 20000.000
1483.000 56.045449234 92.795726335 20000.000
1484.000 56.045378692 92.795626548 20000.000
1485.000 56.045308058 92.795526973 20000.000
1486.000 56.045237331 92.795427607 20000.000
1487.000 56.045166512 92.795328453 20000.000
1488.000 56.045095600 92.795229511 20000.000
1489.000 56.045024597 92.795130779 20000.000
1490.000 56.044953501 92.795032260 20000.000
1491.000 56.044882314 92.794933952 20000.000
1492.000 56.044811035 92.794835857 20000.000
1493.000 56.044739665 92.794737975 20000.000
1494.000 56.044668204 92.794640306 20000.000
1495.000 56.044596651 92.794542849 20000.000
1496.000 56.044525009 92.794445607 20000.000
1497.000 56.044453275 92.794348578 20000.000
1498.000 56.044381452 92.794251763 20000.000
1499.000 56.044309538 92.794155162 20000.000
1500.000 56.044237535 92.794058776 20000.000
1501.000 56.044165441 92.793962604 20000.000
1502.000 56.044093258 92.793866648 20000.000
1503.000 56.044020986 92.793770907 20000.000
1504.000 56.043948625 92.793675381 20000.000
1505.000 56.043876175 92.793580072 20000.000
1506.000 56.043803636 92.793484979 20000.000
1507.000 56.043731009 92.793390102 20000.000
1508.000 56.043658293 92.793295441 20000.000
1509.000 56.043585490 92.793200998 20000.000
1510.000 56.043512598 92.793106772 20000.000
1511.000 56.043439619 92.793012763 20000.000
1512.000 56.043366552 92.792918972 20000.000
1513.000 56.043293398 92.792825399 20000.000
1514.000 56.043220157 92.792732044 20000.000
1515.000 56.043146829 92.792638907 20000.000
1516.000 56.043073414 92.792545990 20000.000
1517.000 56.042999913 92.792453291 20000.000
1518.000 56.042926326 92.792360812 20000.000
1519.000 56.042852652 92.792268552 20000.000
1520.000 56.042778893 92.792176512 20000.000
1521.000 56.042705048 92.792084692 20000.000
1522.000 56.042631118 92.791993092 20000.000
1523.000 56.042557102 92.791901713 20000.000
1524.000 56.042483001 92.791810555 20000.000
1525.000 56.042408816 92.791719618 20000.000
1526.000 56.042334546 92.791628902 20000.000
1527.000 56.042260191 92.791538407 20000.000
1528.000 56.042185752 92.791448134 20000.000
1529.000 56.042111229 92.791358084 20000.000
1530.000 56.042036623 92.791268256 20000.000
1531.000 56.041961933 92.791178650 20000.000
1532.000 56.041887159 92.791089267 20000.000
1533.000 56.041812302 92.791000107 20000.000
1534.000 56.041737363 92.790911170 20000.000
1535.000 56.041662340 92.790822457 20000.000
1536.000 56.041587235 92.790733968 20000.000
1537.000 56.041512048 92.790645703 20000.000
1538.000 56.041436779 92.790557662 20000.000
1539.000 56.041361427 92.790469846 20000.000
1540.000 56.041285994 92.790382254 20000.000
1541.000 56.041210479 92.790294888 20000.000
1542.000 56.041134884 92.790207746 20000.000
1543.000 56.041059207 92.790120830 20000.000
1544.000 56.040983449 92.790034140 20000.000
1545.000 56.040907610 92.789947676 20000.000
1546.000 56.040831691 92.789861439 20000.000
1547.000 56.040755692 92.789775427 20000.000
1548.000 56.040679613 92.789689642 20000.000
1549.000 56.040603454 92.789604085 20000.000
1550.000 56.040527215 92.789518754 20000.000
1551.000 56.040450897 92.789433651 20000.000
1552.000 56.040374500 92.789348776 20000.000
1553.000 56.040298023 92.789264128 20000.000
1554.000 56.040221468 92.789179708 20000.000
1555.000 56.040144835 92.789095517 20000.000
1556.000 56.040068123 92.789011555 20000.000
1557.000 56.039991333 92.788927821 20000.000
1558.000 56.039914465 92.788844316 20000.000
1559.000 56.039837519 92.788761041 20000.000
1560.000 56.039760496 92.788677995 20000.000
1561.000 56.039683396 92.788595179 20000.000
1562.000 56.039606219 92.788512593 20000.000
1563.000 56.039528964 92.788430237 20000.000
1564.000 56.039451634 92.788348112 20000.000
1565.000 56.039374226 92.788266217 20000.000
1566.000 56.039296743 92.788184553 20000.000
1567.000 56.039219183 92.788103120 20000.000
1568.000 56.039141548 92.788021919 20000.000
1569.000 56.039063837 92.787940949 20000.000
1570.000 56.038986051 92.787860211 20000.000
1571.000 56.038908190 92.787779705 20000.000
1572.000 56.038830254 92.787699431 20000.000
1573.000 56.038752243 92.787619390 20000.000
1574.000 56.038674158 92.787539582 20000.000
1575.000 56.038595999 92.787460006 20000.000
1576.000 56.038517765 92.787380663 20000.000
1577.000 56.038439458 92.787301554 20000.000
1578.000 56.038361077 92.787222679 20000.000
1579.000 56.038282622 92.787144037 20000.000
1580.000 56.038204095 92.787065629 20000.000
1581.000 56.038125494 92.786987455 20000.000
1582.000 56.038046821 92.786909516 20000.000
1583.000 56.037968076 92.786831812 20000.000
1584.000 56.037889258 92.786754342 20000.000
1585.000 56.037810368 92.786677108 20000.000
1586.000 56.037731406 92.786600109 20000.000
1587.000 56.037652372 92.786523345 20000.000
1588.000 56.037573267 92.786446817 20000.000
1589.000 56.037494091 92.786370525 20000.000
1590.000 56.037414844 92.786294469 20000.000
1591.000 56.037335526 92.786218650 20000.000
1592.000 56.037256138 92.786143067 20000.000
1593.000 56.037176679 92.786067721 20000.000
1594.000 56.037097151 92.785992612 20000.000
1595.000 56.037017552 92.785917740 20000.000
1596.000 56.036937884 92.785843106 20000.000
1597.000 56.036858146 92.785768709 20000.000
1598.000 56.036778339 92.785694550 20000.000
1599.000 56.036698463 92.785620629 20000.000
1600.000 56.036618519 92.785546946 20000.000
1601.000 56.036538506 92.785473502 20000.000
1602.000 56.036458424 92.785400297 20000.000
1603.000 56.036378274 92.785327330 20000.000
1604.000 56.036298057 92.785254602 20000.000
1605.000 56.036217772 92.785182114 20000.000
1606.000 56.036137419 92.785109865 20000.000
1607.000 56.036057000 92.785037856 20000.000
1608.000 56.035976513 92.784966086 20000.000
1609.000 56.035895959 92.784894557 20000.000
1610.000 56.035815339 92.784823268 20000.000
1611.000 56.035734653 92.784752219 20000.000
1612.000 56.035653901 92.784681411 20000.000
1613.000 56.035573082 92.784610844 20000.000
1614.000 56.035492199 92.784540518 20000.000
1615.000 56.035411249 92.784470433 20000.000
1616.000 56.035330235 92.784400590 20000.000
1617.000 56.035249155 92.784330988 20000.000
1618.000 56.035168011 92.784261628 20000.000
1619.000 56.035086802 92.784192511 20000.000
1620.000 56.035005529 92.784123635 20000.000
1621.000 56.034924192 92.784055002 20000.000
1622.000 56.034842792 92.783986611 20000.000
1623.000 56.034761327 92.783918463 20000.000
1624.000 56.034679799 92.783850558 20000.000
1625.000 56.034598208 92.783782896 20000.000
1626.000 56.034516554 92.783715478 20000.000
1627.000 56.034434838 92.783648303 20000.000
1628.000 56.034353058 92.783581372 20000.000
1629.000 56.034271217 92.783514685 20000.000
1630.000 56.034189314 92.783448242 20000.000
1631.000 56.034107349 92.783382043 20000.000
1632.000 56.034025322 92.783316088 20000.000
1633.000 56.033943234 92.783250379 20000.000
1634.000 56.033861085 92.783184914 20000.000
1635.000 56.033778875 92.783119694 20000.000
1636.000 56.033696604 92.783054719 20000.000
1637.000 56.033614273 92.782989990 20000.000
1638.000 56.033531881 92.782925506 20000.000
1639.000 56.033449430 92.782861268 20000.000
1640.000 56.033366919 92.782797276 20000.000
1641.000 56.033284349 92.782733530 20000.000
1642.000 56.033201719 92.782670030 20000.000
1643.000 56.033119030 92.782606777 20000.000
1644.000 56.033036282 92.782543770 20000.000
1645.000 56.032953476 92.782481010 20000.000
1646.000 56.032870611 92.782418497 20000.000
1647.000 56.032787689 92.782356231 20000.000
1648.000 56.032704708 92.782294213 20000.000
1649.000 56.032621670 92.782232442 20000.000
1650.000 56.032538574 92.782170918 20000.000
1651.000 56.032455421 92.782109643 20000.000
1652.000 56.032372211 92.782048615 20000.000
1653.000 56.032288944 92.781987836 20000.000
1654.000 56.032205621 92.781927305 20000.000
1655.000 56.032122242 92.781867022 20000.000
1656.000 56.032038806 92.781806988 20000.000
1657.000 56.031955315 92.781747203 20000.000
1658.000 56.031871768 92.781687667 20000.000
1659.000 56.031788166 92.781628380 20000.000
1660.000 56.031704508 92.781569343 20000.000
1661.000 56.031620796 92.781510555 20000.000
1662.000 56.031537029 92.781452016 20000.000
1663.000 56.031453208 92.781393728 20000.000
1664.000 56.031369332 92.781335689 20000.000
1665.000 56.031285403 92.781277901 20000.000
1666.000 56.031201419 92.781220363 20000.000
1667.000 56.031117383 92.781163075 20000.000
1668.000 56.031033293 92.781106038 20000.000
1669.000 56.030949150 92.781049252 20000.000
1670.000 56.030864954 92.780992717 20000.000
1671.000 56.030780705 92.780936432 20000.000
1672.000 56.030696405 92.780880400 20000.000
1673.000 56.030612052 92.780824618 20000.000
1674.000 56.030527647 92.780769088 20000.000
1675.000 56.030443191 92.780713810 20000.000
1676.000 56.030358683 92.780658784 20000.000
1677.000 56.030274125 92.780604009 20000.000
1678.000 56.030189515 92.780549487 20000.000
1679.000 56.030104855 92.780495217 20000.000
1680.000 56.030020144 92.780441200 20000.000
1681.000 56.029935383 92.780387435 20000.000
1682.000 56.029850572 92.780333923 20000.000
1683.000 56.029765711 92.780280664 20000.000
1684.000 56.029680801 92.780227659 20000.000
1685.000 56.029595841 92.780174906 20000.000
1686.000 56.029510833 92.780122407 20000.000
1687.000 56.029425775 92.780070161 20000.000
1688.000 56.029340669 92.780018169 20000.000
1689.000 56.029255515 92.779966430 20000.000
1690.000 56.029170313 92.779914946 20000.000
1691.000 56.029085063 92.779863716 20000.000
1692.000 56.028999765 92.779812740 20000.000
1693.000 56.028914420 92.779762018 20000.000
1694.000 56.028829027 92.779711551 20000.000
1695.000 56.028743588 92.779661338 20000.000
1696.000 56.028658102 92.779611381 20000.000
1697.000 56.028572570 92.779561678 20000.000
1698.000 56.028486992 92.779512230 20000.000
1699.000 56.028401367 92.779463038 20000.000
1700.000 56.028315697 92.779414101 20000.000
1701.000 56.028229981 92.779365419 20000.000
1702.000 56.028144221 92.779316993 20000.000
1703.000 56.028058415 92.779268823 20000.000
1704.000 56.027972564 92.779220909 20000.000
1705.000 56.027886669 92.779173250 20000.000
1706.000 56.027800730 92.779125848 20000.000
1707.000 56.027714746 92.779078702 20000.000
1708.000 56.027628719 92.779031813 20000.000
1709.000 56.027542648 92.778985180 20000.000
1710.000 56.027456534 92.778938804 20000.000
1711.000 56.027370376 92.778892684 20000.000
1712.000 56.027284176 92.778846822 20000.000
1713.000 56.027197934 92.778801216 20000.000
1714.000 56.027111649 92.778755868 20000.000
1715.000 56.027025321 92.778710777 20000.000
1716.000 56.026938952 92.778665944 20000.000
1717.000 56.026852541 92.778621368 20000.000
1718.000 56.026766089 92.778577049 20000.000
1719.000 56.026679596 92.778532989 20000.000
1720.000 56.026593062 92.778489186 20000.000
1721.000 56.026506487 92.778445642 20000.000
1722.000 56.026419871 92.778402356 20000.000
1723.000 56.026333216 92.778359328 20000.000
1724.000 56.026246520 92.778316558 20000.000
1725.000 56.026159785 92.778274047 20000.000
1726.000 56.026073010 92.778231795 20000.000
1727.000 56.025986196 92.778189801 20000.000
1728.000 56.025899343 92.778148066 20000.000
1729.000 56.025812451 92.778106591 20000.000
1730.000 56.025725521 92.778065374 20000.000
1731.000 56.025638552 92.778024417 20000.000
1732.000 56.025551545 92.777983719 20000.000
1733.000 56.025464501 92.777943280 20000.000
1734.000 56.025377419 92.777903101 20000.000
1735.000 56.025290300 92.777863182 20000.000
1736.000 56.025203143 92.777823522 20000.000
1737.000 56.025115950 92.777784123 20000.000
1738.000 56.025028720 92.777744983 20000.000
1739.000 56.024941454 92.777706104 20000.000
1740.000 56.024854152 92.777667484 20000.000
1741.000 56.024766813 92.777629125 20000.000
1742.000 56.024679440 92.777591027 20000.000
1743.000 56.024592031 92.777553189 20000.000
1744.000 56.024504586 92.777515612 20000.000
1745.000 56.024417107 92.777478295 20000.000
1746.000 56.024329593 92.777441240 20000.000
1747.000 56.024242045 92.777404445 20000.000
1748.000 56.024154463 92.777367911 20000.000
1749.000 56.024066847 92.777331639 20000.000
1750.000 56.023979197 92.777295628 20000.000
1751.000 56.023891513 92.777259878 20000.000
1752.000 56.023803797 92.777224390 20000.000
1753.000 56.023716047 92.777189163 20000.000
1754.000 56.023628265 92.777154198 20000.000
1755.000 56.023540450 92.777119494 20000.000
1756.000 56.023452603 92.777085053 20000.000
1757.000 56.023364725 92.777050873 20000.000
1758.000 56.023276814 92.777016956 20000.000
1759.000 56.023188872 92.776983301 20000.000
1760.000 56.023100899 92.776949908 20000.000
1761.000 56.023012895 92.776916777 20000.000
1762.000 56.022924859 92.776883908 20000.000
1763.000 56.022836794 92.776851303 20000.000
1764.000 56.022748698 92.776818959 20000.000
1765.000 56.022660572 92.776786879 20000.000
1766.000 56.022572417 92.776755061 20000.000
1767.000 56.022484232 92.776723506 20000.000
1768.000 56.022396017 92.776692214 20000.000
1769.000 56.022307774 92.776661186 20000.000
1770.000 56.022219502 92.776630420 20000.000
1771.000 56.022131201 92.776599917 20000.000
1772.000 56.022042872 92.776569678 20000.000
1773.000 56.021954515 92.776539702 20000.000
1774.000 56.021866130 92.776509990 20000.000
1775.000 56.021777718 92.776480541 20000.000
1776.000 56.021689278 92.776451356 20000.000
1777.000 56.021600811 92.776422434 20000.000
1778.000 56.021512318 92.776393777 20000.000
1779.000 56.021423798 92.776365383 20000.000
1780.000 56.021335251 92.776337253 20000.000
1781.000 56.021246678 92.776309387 20000.000
1782.000 56.021158080 92.776281786 20000.000
1783.000 56.021069456 92.776254448 20000.000
1784.000 56.020980806 92.776227375 20000.000
1785.000 56.020892132 92.776200566 20000.000
1786.000 56.020803433 92.776174022 20000.000
1787.000 56.020714709 92.776147742 20000.000
1788.000 56.020625960 92.776121726 20000.000
1789.000 56.020537188 92.776095975 20000.000
1790.000 56.020448392 92.776070489 20000.000
1791.000 56.020359572 92.776045268 20000.000
1792.000 56.020270728 92.776020311 20000.000
1793.000 56.020181862 92.775995620 20000.000
1794.000 56.020092973 92.775971193 20000.000
1795.000 56.020004061 92.775947032 20000.000
1796.000 56.019915126 92.775923135 20000.000
1797.000 56.019826170 92.775899504 20000.000
1798.000 56.019737191 92.775876138 20000.000
1799.000 56.019648191 92.775853037 20000.000
1800.000 56.019559170 92.775830202 20000.000
1801.000 56.019470127 92.775807632 20000.000
1802.000 56.019381064 92.775785328 20000.000
1803.000 56.019291980 92.775763289 20000.000
1804.000 56.019202875 92.775741516 20000.000
1805.000 56.019113751 92.775720008 20000.000
1806.000 56.019024606 92.775698767 20000.000
1807.000 56.018935442 92.775677791 20000.000
1808.000 56.018846258 92.775657081 20000.000
1809.000 56.018757055 92.775636636 20000.000
1810.000 56.018667833 92.775616458 20000.000
1811.000 56.018578593 92.775596546 20000.000
1812.000 56.018489334 92.775576900 20000.000
1813.000 56.018400057 92.775557520 20000.000
1814.000 56.018310762 92.775538406 20000.000
1815.000 56.018221449 92.775519559 20000.000
1816.000 56.018132119 92.775500978 20000.000
1817.000 56.018042772 92.775482663 20000.000
1818.000 56.017953407 92.775464615 20000.000
1819.000 56.017864026 92.775446833 20000.000
1820.000 56.017774629 92.775429317 20000.000
1821.000 56.017685215 92.775412068 20000.000
1822.000 56.017595786 92.775395086 20000.000
1823.000 56.017506341 92.775378371 20000.000
1824.000 56.017416880 92.775361922 20000.000
1825.000 56.017327404 92.775345739 20000.000
1826.000 56.017237913 92.775329824 20000.000
1827.000 56.017148408 92.775314176 20000.000
1828.000 56.017058888 92.775298794 20000.000
1829.000 56.016969353 92.775283679 20000.000
1830.000 56.016879805 92.775268831 20000.000
1831.000 56.016790243 92.775254250 20000.000
1832.000 56.016700668 92.775239937 20000.000
1833.000 56.016611079 92.775225890 20000.000
1834.000 56.016521478 92.775212110 20000.000
1835.000 56.016431864 92.775198598 20000.000
1836.000 56.016342237 92.775185353 20000.000
1837.000 56.016252598 92.775172375 20000.000
1838.000 56.016162947 92.775159664 20000.000
1839.000 56.016073285 92.775147221 20000.000
1840.000 56.015983610 92.775135045 20000.000
1841.000 56.015893925 92.775123136 20000.000
1842.000 56.015804229 92.775111495 20000.000
1843.000 56.015714522 92.775100121 20000.000
1844.000 56.015624805 92.775089014 20000.000
1845.000 56.015535077 92.775078175 20000.000
1846.000 56.015445339 92.775067604 20000.000
1847.000 56.015355592 92.775057300 20000.000
1848.000 56.015265835 92.775047264 20000.000
1849.000 56.015176069 92.775037495 20000.000
1850.000 56.015086294 92.775027994 20000.000
1851.000 56.014996510 92.775018761 20000.000
1852.000 56.014906718 92.775009795 20000.000
1853.000 56.014816917 92.775001098 20000.000
1854.000 56.014727109 92.774992667 20000.000
1855.000 56.014637293 92.774984505 20000.000
1856.000 56.014547469 92.774976611 20000.000
1857.000 56.014457638 92.774968984 20000.000
1858.000 56.014367800 92.774961625 20000.000
1859.000 56.014277956 92.774954534 20000.000
1860.000 56.014188105 92.774947711 20000.000
1861.000 56.014098247 92.774941155 20000.000
1862.000 56.014008384 92.774934868 20000.000
1863.000 56.013918515 92.774928848 20000.000
1864.000 56.013828640 92.774923097 20000.000
1865.000 56.013738761 92.774917613 20000.000
1866.000 56.013648876 92.774912398 20000.000
1867.000 56.013558986 92.774907450 20000.000
1868.000 56.013469092 92.774902770 20000.000
1869.000 56.013379194 92.774898359 20000.000
1870.000 56.013289292 92.774894215 20000.000
1871.000 56.013199386 92.774890340 20000.000
1872.000 56.013109477 92.774886732 20000.000
1873.000 56.013019564 92.774883393 20000.000
1874.000 56.012929648 92.774880322 20000.000
1875.000 56.012839730 92.774877518 20000.000
1876.000 56.012749809 92.774874983 20000.000
1877.000 56.012659886 92.774872716 20000.000
1878.000 56.012569961 92.774870717 20000.000
1879.000 56.012480034 92.774868986 20000.000
1880.000 56.012390106 92.774867523 20000.000
1881.000 56.012300176 92.774866329 20000.000
1882.000 56.012210246 92.774865402 20000.000
1883.000 56.012120314 92.774864744 20000.000
1884.000 56.012030383 92.774864354 20000.000
1885.000 56.011940451 92.774864231 20000.000
1886.000 56.011850519 92.774864377 20000.000
1887.000 56.011760587 92.774864792 20000.000
1888.000 56.011670656 92.774865474 20000.000
1889.000 56.011580725 92.774866424 20000.000
1890.000 56.011490796 92.774867643 20000.000
1891.000 56.011400868 92.774869129 20000.000
1892.000 56.011310941 92.774870884 20000.000
1893.000 56.011221016 92.774872907 20000.000
1894.000 56.011131093 92.774875197 20000.000
1895.000 56.011041173 92.774877756 20000.000
1896.000 56.010951254 92.774880583 20000.000
1897.000 56.010861339 92.774883679 20000.000
1898.000 56.010771427 92.774887042 20000.000
1899.000 56.010681518 92.774890673 20000.000
1900.000 56.010591612 92.774894572 20000.000
1901.000 56.010501710 92.774898740 20000.000
1902.000 56.010411812 92.774903175 20000.000
1903.000 56.010321919 92.774907879 20000.000
1904.000 56.010232030 92.774912850 20000.000
1905.000 56.010142145 92.774918089 20000.000
1906.000 56.010052266 92.774923597 20000.000
1907.000 56.009962392 92.774929372 20000.000
1908.000 56.009872523 92.774935415 20000.000
1909.000 56.009782661 92.774941727 20000.000
1910.000 56.009692804 92.774948306 20000.000
1911.000 56.009602953 92.774955153 20000.000
1912.000 56.009513109 92.774962268 20000.000
1913.000 56.009423272 92.774969650 20000.000
1914.000 56.009333442 92.774977301 20000.000
1915.000 56.009243619 92.774985219 20000.000
1916.000 56.009153803 92.774993405 20000.000
1917.000 56.009063995 92.775001859 20000.000
1918.000 56.008974196 92.775010581 20000.000
1919.000 56.008884404 92.775019570 20000.000
1920.000 56.008794621 92.775028827 20000.000
1921.000 56.008704847 92.775038352 20000.000
1922.000 56.008615082 92.775048144 20000.000
1923.000 56.008525326 92.775058204 20000.000
1924.000 56.008435579 92.775068532 20000.000
1925.000 56.008345842 92.775079127 20000.000
1926.000 56.008256116 92.775089990 20000.000
1927.000 56.008166399 92.775101120 20000.000
1928.000 56.008076693 92.775112518 20000.000
1929.000 56.007986998 92.775124183 20000.000
1930.000 56.007897313 92.775136115 20000.000
1931.000 56.007807640 92.775148315 20000.000
1932.000 56.007717979 92.775160782 20000.000
1933.000 56.007628329 92.775173517 20000.000
1934.000 56.007538691 92.775186518 20000.000
1935.000 56.007449065 92.775199787 20000.000
1936.000 56.007359452 92.775213323 20000.000
1937.000 56.007269852 92.775227127 20000.000
1938.000 56.007180265 92.775241197 20000.000
